Frame,Time,Left_Shoulder_X,Left_Shoulder_Y,Left_Elbow_X,Left_Elbow_Y,Left_Wrist_X,Left_Wrist_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Elbow_X,Right_Elbow_Y,Right_Wrist_X,Right_Wrist_Y,Left_Angle,Right_Angle,Left_Wrist_Y,Right_Wrist_Y,Left_State,Right_State
756,15.12,532.8552603721619,257.64685571193695,537.951135635376,197.5735142827034,541.3774967193604,127.94041782617569,461.54948472976685,256.9591909646988,435.1411521434784,203.15202623605728,426.5222489833832,134.89652574062347,178.20741191188623,161.61172222421777,127.94041782617569,134.89652574062347,EXTENDED,EXTENDED
757,15.14,532.7178239822388,257.72480070590973,537.9571974277496,197.68745452165604,541.3830757141113,128.1468003988266,461.5624129772186,256.9672644138336,435.0742310285568,203.39056849479675,426.60319805145264,135.0859969854355,178.10340438884649,161.33566343837575,128.1468003988266,135.0859969854355,EXTENDED,EXTENDED
758,15.16,532.6533436775208,257.7882617712021,537.9637956619263,197.73838967084885,541.3863480091095,128.47056984901428,461.5707278251648,257.00993835926056,434.9180996417999,203.8721188902855,426.670977473259,135.5023831129074,177.99115784566723,161.00017548856349,128.47056984901428,135.5023831129074,EXTENDED,EXTENDED
759,15.18,532.5428903102875,257.86258578300476,537.9699647426605,197.9331985116005,541.3902103900909,129.18716222047806,461.57394647598267,257.0149004459381,434.8153978586197,204.14284765720367,426.74980759620667,135.7484757900238,177.8745501031379,160.6559404767786,129.18716222047806,135.7484757900238,EXTENDED,EXTENDED
760,15.2,532.4925184249878,257.9689621925354,537.9777431488037,198.14973324537277,541.3928925991058,129.55573797225952,461.57941818237305,257.02785551548004,434.66707170009613,204.392172396183,426.76761746406555,135.89475005865097,177.77221204422,160.28759483762352,129.55573797225952,135.89475005865097,EXTENDED,EXTENDED
761,15.22,532.4861884117126,258.0512523651123,537.993997335434,198.2572227716446,541.3797497749329,129.77744936943054,461.5932047367096,257.04748928546906,434.5938205718994,204.6991378068924,426.86219215393066,136.1674502491951,177.69207007501907,159.90729065974622,129.77744936943054,136.1674502491951,EXTENDED,EXTENDED
762,15.24,532.4819505214691,258.20159018039703,537.9976987838745,198.32956194877625,541.3091540336609,129.96685355901718,461.59690618515015,257.09670782089233,434.5208376646042,205.14329820871353,426.94523334503174,136.62141412496567,177.6274264980702,159.511318247004,129.96685355901718,136.62141412496567,EXTENDED,EXTENDED
763,15.26,532.4770152568817,258.2351177930832,537.9965722560883,198.37664812803268,541.226863861084,129.98985350131989,461.59685254096985,257.13361501693726,434.4837158918381,205.30384182929993,427.1174043416977,136.78068369627,177.55964226823173,159.1673191058508,129.98985350131989,136.78068369627,EXTENDED,EXTENDED
764,15.28,532.4712753295898,258.249306678772,537.999951839447,198.49882274866104,541.1818027496338,129.97722029685974,461.62641048431396,257.1631729602814,434.4762861728668,205.41974008083344,427.2687077522278,136.8156999349594,177.49932464165627,158.85322049102194,129.97722029685974,136.8156999349594,EXTENDED,EXTENDED
765,15.3,532.4670910835266,258.2659363746643,538.0030632019043,198.6788123846054,541.0814881324768,129.97622787952423,461.62952184677124,257.2014480829239,434.4702512025833,205.58505803346634,427.29172110557556,136.90579533576965,177.42865171581113,158.5965505942709,129.97622787952423,136.90579533576965,EXTENDED,EXTENDED
766,15.32,532.3751449584961,258.3564341068268,538.0129337310791,199.05170649290085,541.0694181919098,130.02630472183228,461.62882447242737,257.35943019390106,434.4594955444336,205.84394484758377,427.29676365852356,137.01556473970413,177.33610945560963,158.39259449442048,130.02630472183228,137.01556473970413,EXTENDED,EXTENDED
767,15.34,532.269036769867,258.3949238061905,538.0117535591125,199.31948482990265,541.0178124904633,130.0715535879135,461.63129210472107,257.4061542749405,434.4355970621109,205.99046051502228,427.30196714401245,137.1486023068428,177.22085441221085,158.24417807510508,130.0715535879135,137.1486023068428,EXTENDED,EXTENDED
768,15.36,532.248330116272,258.4301143884659,538.0140602588654,199.41957145929337,541.007673740387,130.0944060087204,461.638480424881,257.4331372976303,434.4307154417038,206.121526658535,427.3318201303482,137.27855533361435,177.11207668363426,158.1305612597627,130.0944060087204,137.27855533361435,EXTENDED,EXTENDED
769,15.38,532.2185039520264,258.44829976558685,538.0189418792725,199.42867755889893,541.0021483898163,130.0982415676117,461.6832196712494,257.45864510536194,434.4259411096573,206.14856332540512,427.40930914878845,137.40117251873016,177.00781384939822,158.0381611484193,130.0982415676117,137.40117251873016,EXTENDED,EXTENDED
770,15.4,532.2103500366211,258.5027754306793,538.0564391613007,199.41924959421158,541.0130381584167,130.11681586503983,461.69952750205994,257.46671855449677,434.3338340520859,206.17211312055588,427.415531873703,137.45780736207962,176.91468297536233,157.92907150279098,130.11681586503983,137.45780736207962,EXTENDED,EXTENDED
771,15.42,532.209438085556,258.55717062950134,538.1815910339355,199.3680328130722,541.1286413669586,130.3081378340721,461.7030143737793,257.4803978204727,434.18376445770264,206.37141466140747,427.4233102798462,137.68513798713684,176.8300806815777,157.7665428811623,130.3081378340721,137.68513798713684,EXTENDED,EXTENDED
772,15.44,532.205468416214,258.58562886714935,538.4898841381073,199.36805963516235,541.4156913757324,130.65655678510666,461.67957186698914,257.4920654296875,433.90521705150604,206.69113397598267,427.3863226175308,138.14728260040283,176.71949345734873,157.51175499660195,130.65655678510666,138.14728260040283,EXTENDED,EXTENDED
773,15.46,532.1927547454834,258.6172252893448,538.6764049530029,199.31629300117493,541.6559100151062,130.84408342838287,461.51654720306396,257.49780535697937,433.3438038825989,206.80034011602402,427.24188566207886,138.32846581935883,176.59145726246263,157.1274834912639,130.84408342838287,138.32846581935883,EXTENDED,EXTENDED
774,15.48,532.1586906909943,258.6274981498718,538.8836860656738,199.2598459124565,541.7159914970398,131.09941631555557,461.4327549934387,257.50453770160675,432.5600355863571,206.81444853544235,427.17330157756805,138.42399269342422,176.4046302657006,156.5252448585748,131.09941631555557,138.42399269342422,EXTENDED,EXTENDED
775,15.5,532.1815431118011,258.68556797504425,539.2226099967957,199.65218603610992,541.8629229068756,132.1972444653511,461.3660216331482,257.5846016407013,431.69150948524475,207.3072373867035,427.0423024892807,139.27765935659409,176.1341807209838,155.66333141490952,132.1972444653511,139.27765935659409,EXTENDED,EXTENDED
776,15.52,532.1634650230408,259.0607553720474,539.6414637565613,201.1440172791481,541.9390976428986,134.36393290758133,461.33222579956055,258.1368952989578,430.6565523147583,208.59086215496063,426.8434166908264,141.26877039670944,175.72047811938035,154.49480374838248,134.36393290758133,141.26877039670944,EXTENDED,EXTENDED
777,15.54,532.103168964386,259.8144829273224,540.3563797473907,203.2303735613823,541.9627010822296,137.52140253782272,461.34011149406433,258.78743827342987,429.4264107942581,210.11333763599396,426.5166699886322,143.70692521333694,175.0647643910974,152.993116689313,137.52140253782272,143.70692521333694,EXTENDED,EXTENDED
778,15.56,532.0804238319397,260.2927476167679,541.2537932395935,204.20901775360107,541.9390976428986,139.64864909648895,461.35759949684143,258.97897481918335,428.5212457180023,211.47084385156631,425.70264637470245,146.1559295654297,174.07813239478307,151.35079290542313,139.64864909648895,146.1559295654297,EXTENDED,EXTENDED
779,15.58,531.9739401340485,260.999858379364,542.2854244709015,204.84631061553955,541.9621109962463,140.7228872179985,461.35942339897156,259.5090061426163,427.71011888980865,212.4159336090088,425.30001997947693,147.51658737659454,172.75594896703495,149.69916568477475,140.7228872179985,147.51658737659454,EXTENDED,EXTENDED
780,15.6,531.7432701587677,261.8939459323883,543.7294721603394,205.39490282535553,542.0148432254791,142.03737080097198,461.3810420036316,260.01269817352295,426.8974095582962,213.00760209560394,424.9437153339386,148.4926164150238,170.9624130941197,148.12125465088937,142.03737080097198,148.4926164150238,EXTENDED,EXTENDED
781,15.62,531.7120492458344,262.2551053762436,544.6543514728546,206.41638189554214,542.0912861824036,143.72626394033432,461.57716512680054,260.18089950084686,426.3059824705124,213.26634138822556,424.44388568401337,148.95446598529816,168.96156747990594,146.7699178957161,143.72626394033432,148.95446598529816,EXTENDED,EXTENDED
782,15.64,531.7913889884949,262.41515278816223,545.6941366195679,207.69944339990616,542.1145141124725,146.109701693058,462.07369565963745,260.34145653247833,425.6801426410675,213.97314369678497,423.8655209541321,150.0878870487213,166.82460546492757,145.61826053298378,146.109701693058,150.0878870487213,EXTENDED,EXTENDED
783,15.66,531.7866683006287,263.02401423454285,546.9726383686066,210.41861325502396,542.2021687030792,149.2147073149681,462.5894844532013,260.731503367424,424.48559403419495,216.27823412418365,423.43416810035706,153.434157371521,164.44903237270606,144.12557904410656,149.2147073149681,153.434157371521,EXTENDED,EXTENDED
784,15.68,531.7404270172119,263.8523072004318,547.9850649833679,213.09940069913864,542.4092352390289,152.6625394821167,463.1234586238861,260.9941452741623,423.53373169898987,217.92103350162506,423.0708360671997,156.1278998851776,161.98395465504154,142.37803837733784,152.6625394821167,156.1278998851776,EXTENDED,EXTENDED
785,15.7,531.7631721496582,264.0591323375702,547.9984223842621,214.53320235013962,542.4323558807373,155.7532086968422,463.74160051345825,261.4790618419647,422.4319338798523,219.42661106586456,423.05600345134735,159.09895598888397,159.977680844709,140.26755876402834,155.7532086968422,159.09895598888397,EXTENDED,EXTENDED
786,15.72,532.3235392570496,264.4625633955002,548.7879037857056,217.9947942495346,542.7794873714447,159.67821925878525,464.19602036476135,261.8253082036972,421.6834098100662,221.5995892882347,422.8643864393234,162.61625736951828,157.97731513134372,137.77709982668154,159.67821925878525,162.61625736951828,EXTENDED,EXTENDED
787,15.74,533.6179733276367,264.4558846950531,549.5317339897156,221.5701386332512,542.9335534572601,163.84025663137436,464.25400972366333,261.913526058197,419.55502331256866,224.46182817220688,422.2861558198929,165.68072140216827,156.11813673233502,134.53687610711782,163.84025663137436,165.68072140216827,EXTENDED,EXTENDED
788,15.76,534.7041070461273,264.43979144096375,551.1234104633331,224.11751300096512,543.1349873542786,167.31228232383728,464.24590945243835,262.0615839958191,418.8976675271988,228.14274430274963,422.00275361537933,169.28994208574295,154.19771724068852,131.22059856224269,167.31228232383728,169.28994208574295,EXTENDED,EXTENDED
789,15.78,535.2314293384552,264.60026800632477,552.4781405925751,229.96026277542114,543.235194683075,171.84064239263535,464.0369117259979,262.45079934597015,416.9744163751602,231.7503422498703,421.4978814125061,173.3324334025383,151.7007856076513,127.39016530810497,171.84064239263535,173.3324334025383,EXTENDED,EXTENDED
790,15.8,535.3148996829987,264.98889327049255,553.1028270721436,233.39378535747528,543.305253982544,175.75179934501648,463.8454020023346,263.7031227350235,415.61239063739777,235.4968249797821,421.2472826242447,177.90723592042923,148.60745218472127,123.35268314604495,175.75179934501648,177.90723592042923,EXTENDED,EXTENDED
791,15.82,535.4447185993195,265.2592599391937,553.8180649280548,237.1884673833847,543.4352338314056,180.00685572624207,463.47713470458984,264.49603736400604,413.6081635951996,239.28472101688385,421.15970849990845,180.2804410457611,144.98645341915898,118.80387999288912,180.00685572624207,180.2804410457611,EXTENDED,EXTENDED
792,15.84,535.4340970516205,266.1516308784485,554.3210327625275,241.30402207374573,543.6145126819611,185.28451770544052,463.30713629722595,265.2819514274597,412.4777466058731,242.63718724250793,421.1379289627075,183.4029883146286,140.75045431777252,114.48330695045733,185.28451770544052,183.4029883146286,EXTENDED,EXTENDED
793,15.86,535.4120492935181,267.20726788043976,554.753190279007,247.1228063106537,543.6173558235168,190.38017839193344,463.2887363433838,265.42917788028717,411.7916375398636,245.80509066581726,421.31141424179077,186.50269657373428,135.7780517814628,110.07641908917863,190.38017839193344,186.50269657373428,EXTENDED,EXTENDED
794,15.88,535.3975653648376,268.28342378139496,555.2395284175873,252.98952162265778,543.6237394809723,197.01042473316193,463.28514218330383,265.42147994041443,410.66371500492096,249.53231513500214,421.4343935251236,190.034119784832,130.059275938055,105.64660331140381,197.01042473316193,190.034119784832,EXTENDED,EXTENDED
795,15.9,535.382491350174,269.2434936761856,556.1980962753296,258.68216156959534,543.6278164386749,203.33172082901,463.16717863082886,265.39385318756104,408.5067093372345,253.15673053264618,421.4473217725754,194.76127177476883,122.68586893027461,100.7253261449666,203.33172082901,194.76127177476883,EXTENDED,EXTENDED
796,15.92,535.2808356285095,269.40364837646484,556.7880213260651,264.99350666999817,543.4690296649933,209.95929837226868,462.8563642501831,265.3840899467468,407.0352762937546,257.78869092464447,421.55037224292755,198.2581615447998,112.98207051407978,95.62931504985195,209.95929837226868,198.2581615447998,EXTENDED,FLEXED
797,15.94,534.7784042358398,269.3674921989441,557.4714481830597,270.72731852531433,543.080323934555,213.60789388418198,462.067312002182,265.2215749025345,405.82348108291626,261.6099536418915,421.55546844005585,202.2115632891655,101.07974362341251,90.25816722478677,213.60789388418198,202.2115632891655,EXTENDED,FLEXED
798,15.96,534.2338621616364,269.28994953632355,557.3740839958191,277.2595703601837,542.927223443985,219.59396749734879,461.8258595466614,264.9553656578064,405.33797442913055,265.729022026062,421.6615229845047,206.20927512645721,87.4706338926309,84.68581211962318,219.59396749734879,206.20927512645721,FLEXED,FLEXED
799,15.98,533.9588820934296,269.2086786031723,557.2883069515228,283.0610007047653,542.6543354988098,226.41253173351288,461.82854175567627,264.7671014070511,405.1188111305237,269.5470929145813,421.9617426395416,210.60898303985596,73.25323518218939,79.22431880577365,226.41253173351288,210.60898303985596,FLEXED,FLEXED
800,16.0,533.8012218475342,269.1632956266403,557.1933031082153,288.3772999048233,542.2706186771393,232.05611407756805,461.73906326293945,264.7172659635544,405.485200881958,273.30567240715027,422.48568534851074,214.75705951452255,59.583971972494034,74.22513060615022,232.05611407756805,214.75705951452255,FLEXED,FLEXED
801,16.02,533.8008463382721,269.118931889534,556.7999839782715,294.0710127353668,542.244279384613,239.58322405815125,461.73133850097656,264.7077977657318,405.8130472898483,277.5908499956131,423.6976683139801,218.9701795578003,47.529534348974,69.42790657616334,239.58322405815125,218.9701795578003,FLEXED,FLEXED
802,16.04,533.9227795600891,269.08277571201324,556.7772388458252,299.74120259284973,542.0282006263733,242.40294992923737,461.7524743080139,264.7594302892685,405.8738797903061,281.59157931804657,425.06516575813293,224.47093427181244,37.499118806151564,64.59298934022942,242.40294992923737,224.47093427181244,FLEXED,FLEXED
803,16.06,534.0449810028076,269.0625786781311,556.7493438720703,303.7968099117279,541.5952920913696,242.72832870483398,461.7608428001404,264.98851776123047,406.2260001897812,286.78420186042786,425.7331967353821,230.28738498687744,29.959795142416663,59.72178902782114,242.72832870483398,230.28738498687744,FLEXED,FLEXED
804,16.08,534.34077501297,269.05104517936707,556.7075550556183,309.3786209821701,540.4734313488007,247.5672483444214,461.66439056396484,265.29605984687805,408.77168476581573,292.0419216156006,425.89726746082306,237.2461885213852,23.85644980904845,55.039119093474596,247.5672483444214,237.2461885213852,FLEXED,FLEXED
805,16.1,534.4503164291382,269.18260753154755,556.421685218811,313.82027864456177,538.0519330501556,250.14812350273132,461.4681601524353,266.00150763988495,411.57743632793427,297.69228994846344,427.0480155944824,241.9225662946701,18.727098906633138,50.42791301597244,250.14812350273132,241.9225662946701,FLEXED,FLEXED
806,16.12,534.4503164291382,269.4214850664139,555.6147694587708,318.2756155729294,535.2702140808105,254.83249425888062,461.4336669445038,266.8991357088089,413.0019575357437,302.3781090974808,427.79849767684937,246.97300493717194,14.31354140546704,46.180529861315534,254.83249425888062,246.97300493717194,FLEXED,FLEXED
807,16.14,534.428483247757,269.9211001396179,554.984450340271,322.3195016384125,534.0889155864716,259.7570836544037,461.43677830696106,267.718443274498,413.6937528848648,307.6928526163101,428.97912561893463,253.3543825149536,10.448264780523244,42.11749742940494,259.7570836544037,253.3543825149536,FLEXED,FLEXED
808,16.16,534.4141066074371,270.1881140470505,553.6159873008728,325.99273324012756,534.0204119682312,264.1329735517502,461.32235527038574,268.13507080078125,415.36484956741333,311.2840622663498,429.6933174133301,258.294340968132,6.883538416625569,38.54779795785615,264.1329735517502,258.294340968132,FLEXED,FLEXED
809,16.18,534.4581484794617,270.18771171569824,551.8843531608582,329.20567095279694,533.6359441280365,266.68332517147064,461.2659215927124,268.489471077919,418.1923806667328,315.6875789165497,430.9736967086792,261.4351809024811,4.059769524498598,35.20924401480021,266.68332517147064,261.4351809024811,FLEXED,FLEXED
810,16.2,534.5089495182037,270.1782703399658,550.7533192634583,331.31917119026184,533.1825435161591,272.4237620830536,461.1060082912445,268.53246688842773,421.65387868881226,319.25100088119507,431.96643590927124,264.1894340515137,2.3835371600988564,32.24882418350229,272.4237620830536,264.1894340515137,FLEXED,FLEXED
811,16.22,534.5172643661499,270.1402097940445,550.273472070694,332.86707401275635,533.2397282123566,275.54657757282257,461.15965247154236,268.60341131687164,424.7120797634125,321.7098355293274,434.2694878578186,266.5359377861023,1.74484312761187,29.411269051336756,275.54657757282257,266.5359377861023,FLEXED,FLEXED
812,16.24,534.5274567604065,270.12899816036224,550.1491248607635,333.73747766017914,533.3188533782959,277.18717753887177,461.14699244499207,268.5821145772934,426.5880972146988,323.8184541463852,435.31042635440826,267.78405010700226,1.709747148207962,27.17822977704405,277.18717753887177,267.78405010700226,FLEXED,FLEXED
813,16.26,534.5345377922058,270.11778652668,550.2455234527588,334.08664762973785,533.3293676376343,278.01273465156555,461.1230134963989,268.5548633337021,427.74860858917236,324.5629280805588,436.2389534711838,268.1347221136093,2.0252164433597133,25.290051531031807,278.01273465156555,268.1347221136093,FLEXED,FLEXED
814,16.28,534.551328420639,270.11545300483704,550.259256362915,333.97766947746277,533.2279801368713,278.3531069755554,461.10536456108093,268.54300796985626,428.16942036151886,325.14917850494385,436.51814460754395,268.4261977672577,2.630390157332947,23.828538765463758,278.3531069755554,268.4261977672577,FLEXED,FLEXED
815,16.3,534.5549762248993,270.0823277235031,550.3203570842743,333.86324644088745,533.174067735672,279.2985588312149,461.09206080436707,268.5448318719864,428.1121551990509,325.252228975296,436.2674653530121,269.07220780849457,2.9959414980340826,22.75891817503708,279.2985588312149,269.07220780849457,FLEXED,FLEXED
816,16.32,534.5377564430237,270.0031489133835,550.3617703914642,333.90358686447144,533.0507934093475,278.3598929643631,461.08717918395996,268.5888469219208,427.96696722507477,325.3634065389633,436.2152427434921,268.77386569976807,3.18629902392518,22.22493568834587,278.3598929643631,268.77386569976807,FLEXED,FLEXED
817,16.34,534.5379710197449,270.026296377182,550.3870368003845,333.66068601608276,533.0355048179626,278.0188500881195,461.0413670539856,268.8461244106293,427.4451971054077,324.49777722358704,436.34216487407684,267.7064001560211,3.297968690308418,22.031038598406674,278.0188500881195,267.7064001560211,FLEXED,FLEXED
818,16.36,534.5649540424347,270.14753222465515,550.452321767807,333.2842916250229,532.8637897968292,278.20867002010345,461.0206067562103,269.1319674253464,427.12687253952026,323.8881915807724,436.19770109653473,267.05124378204346,3.417627234993341,22.122284242101678,278.20867002010345,267.05124378204346,FLEXED,FLEXED
819,16.38,534.5696210861206,270.351380109787,550.546145439148,333.09305012226105,532.7961444854736,278.8432002067566,460.9514057636261,269.49613094329834,426.87890231609344,323.63131642341614,436.1528545618057,266.8391078710556,3.5428710509735035,22.340693505209856,278.8432002067566,266.8391078710556,FLEXED,FLEXED
820,16.4,534.5813155174255,270.531490445137,550.6933450698853,332.9067438840866,532.7894926071167,280.2368223667145,460.9191119670868,269.8729008436203,426.7083138227463,323.58083724975586,435.98143458366394,266.88518822193146,3.688916545259514,22.597768305723722,280.2368223667145,266.88518822193146,FLEXED,FLEXED
821,16.42,534.5826029777527,270.63483595848083,550.8726239204407,332.89990425109863,532.5817823410034,280.3595334291458,460.6438100337982,270.1977163553238,426.58648788928986,323.7174689769745,435.70919036865234,266.8164163827896,3.9152082882801813,22.877222235079415,280.3595334291458,266.8164163827896,FLEXED,FLEXED
822,16.44,534.5836758613586,270.7514315843582,550.9658575057983,332.9082727432251,532.3280990123749,280.8497875928879,460.47348976135254,270.37020921707153,426.506182551384,323.6988812685013,435.3013336658478,266.860967874527,4.2350080944719695,23.173893319340788,280.8497875928879,266.860967874527,FLEXED,FLEXED
823,16.46,534.5754146575928,270.85949778556824,551.0439097881317,333.0522269010544,532.2380840778351,282.1546822786331,460.347318649292,270.7320123910904,426.5143632888794,324.2711842060089,434.9727898836136,267.3215836286545,4.607086107960731,23.40434414263327,282.1546822786331,267.3215836286545,FLEXED,FLEXED
824,16.48,534.5763802528381,271.01367115974426,551.1073172092438,333.31476151943207,532.7776372432709,285.7355386018753,460.16074419021606,271.12028896808624,426.6838788986206,324.89984035491943,434.6678227186203,267.3230320215225,5.082516882606833,23.62336219004853,285.7355386018753,267.3230320215225,FLEXED,FLEXED
825,16.5,534.5944583415985,271.0721969604492,551.3711929321289,333.72361063957214,534.2965722084045,291.0909175872803,459.9921405315399,271.3093310594559,427.47558653354645,325.2206325531006,434.37235057353973,267.7297353744507,5.5914422852042645,23.833031145394575,291.0909175872803,267.7297353744507,FLEXED,FLEXED
826,16.52,534.6205294132233,271.0966855287552,551.7673552036285,333.82778763771057,536.0720336437225,295.6520676612854,459.7630262374878,271.582567691803,428.4593403339386,326.201194524765,434.259831905365,268.85773837566376,6.097106758728794,23.969070733824946,295.6520676612854,268.85773837566376,FLEXED,FLEXED
827,16.54,534.7271203994751,271.30356431007385,552.0172297954559,334.12787318229675,537.3329401016235,298.02040457725525,459.61663126945496,271.70903384685516,429.5405387878418,326.9125699996948,434.0570032596588,269.80538964271545,6.459136386053525,24.04146716509637,298.02040457725525,269.80538964271545,FLEXED,FLEXED
828,16.56,534.7537279129028,271.39556407928467,552.2641003131866,334.2237889766693,538.3411288261414,301.16499960422516,459.39669013023376,271.7597007751465,430.34546971321106,327.8245747089386,433.1001251935959,270.6915646791458,6.82282410410505,24.199395615860702,301.16499960422516,270.6915646791458,FLEXED,FLEXED
829,16.58,534.7533524036407,271.4004188776016,553.205019235611,334.6108317375183,538.1062746047974,299.97699558734894,459.3814015388489,272.0221817493439,430.8385670185089,328.4008204936981,432.57623612880707,271.61850929260254,7.037510018964996,24.41778963921964,299.97699558734894,271.61850929260254,FLEXED,FLEXED
830,16.6,534.7707331180573,271.6718316078186,554.1185796260834,334.86687541007996,536.2177848815918,298.0486750602722,459.13758873939514,272.6542979478836,431.18017315864563,329.27688360214233,432.1301579475403,273.450243473053,7.451660736796464,24.62727015030344,298.0486750602722,273.450243473053,FLEXED,FLEXED
831,16.62,534.7806572914124,272.32122123241425,555.1672160625458,334.828519821167,531.0959994792938,295.3550934791565,459.1229975223541,273.11936616897583,431.56595528125763,329.9462288618088,431.6375970840454,274.9237686395645,8.70168152028393,24.97789962451606,295.3550934791565,274.9237686395645,FLEXED,FLEXED
832,16.64,534.8681509494781,272.8961795568466,556.1366736888885,334.7409188747406,527.8927445411682,294.1887617111206,459.3582808971405,273.2414335012436,432.20206797122955,330.1104336977005,431.43061101436615,276.6162157058716,10.528742067573951,25.43613783184611,294.1887617111206,276.6162157058716,FLEXED,FLEXED
833,16.66,534.8710477352142,273.03637862205505,556.9001376628876,334.755402803421,526.788318157196,294.53927278518677,459.3528628349304,273.2306778430939,432.84102380275726,330.62380850315094,431.08184337615967,279.8621714115143,12.511891941982812,25.86556069251784,294.53927278518677,279.8621714115143,FLEXED,FLEXED
834,16.68,535.303258895874,273.2610136270523,557.9237222671509,335.28575599193573,527.492344379425,297.92655408382416,459.5002233982086,273.20342659950256,433.66196751594543,330.7632029056549,430.2823841571808,281.78606629371643,14.881094750832725,26.470255327617586,297.92655408382416,281.78606629371643,FLEXED,FLEXED
835,16.7,535.6883704662323,273.28587770462036,559.0783059597015,335.80371737480164,527.9946684837341,302.2204488515854,459.52683091163635,273.1593579053879,434.07478630542755,331.02981448173523,429.0759265422821,284.9137634038925,17.554642410750887,27.395052601856197,302.2204488515854,284.9137634038925,FLEXED,FLEXED
836,16.72,535.8460307121277,273.2780992984772,560.2321922779083,335.9761565923691,528.2899796962738,305.68242967128754,459.51899886131287,273.14535677433014,434.3299984931946,331.66246712207794,427.3679494857788,288.3412778377533,19.945106933701272,28.719851921454186,305.68242967128754,288.3412778377533,FLEXED,FLEXED
837,16.74,536.1222982406616,273.24607372283936,561.4796340465546,336.3621264696121,528.3294081687927,308.23342502117157,459.5331072807312,273.1215387582779,434.58692729473114,331.86234533786774,426.10438764095306,291.22926592826843,22.328726307747985,30.409856196827292,308.23342502117157,291.22926592826843,FLEXED,FLEXED
838,16.76,536.511754989624,273.23199212551117,562.6475751399994,336.5180432796478,528.4515559673309,310.8994334936142,459.52962040901184,273.04179668426514,434.9070757627487,332.02166855335236,425.6265252828598,296.1613118648529,25.036669798317657,32.4879024938642,310.8994334936142,296.1613118648529,FLEXED,FLEXED
839,16.78,536.7793321609497,273.218098282814,562.9204094409943,336.5417808294296,528.8504004478455,313.57812881469727,459.5038175582886,272.73677587509155,435.3567212820053,331.9423019886017,424.61294531822205,299.52745735645294,27.928637198431364,34.96858095466083,313.57812881469727,299.52745735645294,FLEXED,FLEXED
840,16.8,537.049001455307,273.21278750896454,563.290125131607,336.728972196579,529.0125131607056,315.28106331825256,459.50210094451904,272.4373072385788,436.0842168331146,331.7822813987732,423.1305956840515,304.770290851593,30.57740286601105,38.41410300593563,315.28106331825256,304.770290851593,FLEXED,FLEXED
841,16.82,537.0936870574951,273.261496424675,563.3623838424683,336.89583241939545,529.1702270507812,318.3768421411514,459.45215821266174,272.3313868045807,436.40390932559967,331.6878944635391,420.61878740787506,308.30890238285065,33.3502528872783,42.979774182874245,318.3768421411514,308.30890238285065,FLEXED,FLEXED
842,16.84,537.1429324150085,273.43865633010864,563.2642686367035,336.8812143802643,529.3561577796936,322.65582382678986,459.41240787506104,272.312530875206,436.8438720703125,331.5624475479126,418.42750310897827,312.2699350118637,36.76336595448924,48.92363214551553,322.65582382678986,312.2699350118637,FLEXED,FLEXED
843,16.86,537.2605204582214,273.5668659210205,563.1771504878998,336.7691248655319,528.4980654716492,327.03533470630646,459.39255952835083,272.3085880279541,437.1915400028229,331.49356842041016,416.36700332164764,315.82928001880646,41.024178034031706,56.21207120393335,327.03533470630646,315.82928001880646,FLEXED,FLEXED
844,16.88,537.3156666755676,273.62472116947174,563.1308019161224,336.4755302667618,528.362238407135,332.70096480846405,459.3886971473694,272.25824296474457,439.20679092407227,331.4581900835037,416.12694561481476,321.9427853822708,46.60147703190681,65.39078262723913,332.70096480846405,321.9427853822708,FLEXED,FLEXED
845,16.9,537.2690498828888,273.4548032283783,562.940526008606,333.6514323949814,528.7696659564972,337.8938555717468,459.40495133399963,272.25252985954285,440.29791355133057,331.4486414194107,414.2510086297989,323.59009087085724,54.294103877077944,74.17983358060431,337.8938555717468,323.59009087085724,RESTING,FLEXED
846,16.92,537.2274219989777,273.28450977802277,562.875509262085,331.912100315094,529.0563404560089,342.92608201503754,459.38960909843445,272.19454050064087,440.83341658115387,331.42629861831665,412.65753507614136,326.244056224823,63.35063983632864,82.52488725666362,342.92608201503754,326.244056224823,RESTING,FLEXED
847,16.94,537.2103095054626,273.1806010007858,562.6179099082947,331.09944462776184,529.1964054107666,348.032283782959,459.398889541626,272.18872010707855,440.87496399879456,331.396821141243,411.4049166440964,329.88553047180176,73.01481129094182,90.50811734901627,348.032283782959,329.88553047180176,RESTING,FLEXED
848,16.96,537.1819317340851,273.16783368587494,561.8506908416748,330.7986080646515,531.4404487609863,352.5632321834564,459.41927433013916,272.1918851137161,441.0540282726288,331.37866258621216,410.8822077512741,333.378866314888,83.09341529836583,97.99221290203104,352.5632321834564,333.378866314888,RESTING,FLEXED
849,16.98,537.0831191539764,273.11708629131317,561.3751351833344,330.20887076854706,533.4677159786224,356.48395121097565,459.4776391983032,272.19837605953217,441.6468769311905,331.02045357227325,409.7822070121765,338.45556378364563,92.84356820959306,104.70788914246774,356.48395121097565,338.45556378364563,RESTING,RESTING
